Time,status
2024-04-26 19:44:36.245101,-13
2024-04-26 19:54:36.245101,0
2024-04-26 20:04:36.245101,35
2024-04-26 20:14:36.245101,4
2024-04-26 20:24:36.245101,24
2024-04-26 20:34:36.245101,-2
2024-04-26 20:44:36.245101,12
2024-04-26 20:54:36.245101,10
2024-04-26 21:04:36.245101,30
2024-04-26 21:14:36.245101,-11
2024-04-26 21:24:36.245101,24
2024-04-26 21:34:36.245101,27
2024-04-26 21:44:36.245101,29
2024-04-26 21:54:36.245101,23
2024-04-26 22:04:36.245101,-1
2024-04-26 22:14:36.245101,-10
2024-04-26 22:24:36.245101,9
2024-04-26 22:34:36.245101,-13
2024-04-26 22:44:36.245101,-9
2024-04-26 22:54:36.245101,-4
2024-04-26 23:04:36.245101,11
2024-04-26 23:14:36.245101,23
2024-04-26 23:24:36.245101,29
2024-04-26 23:34:36.245101,-9
2024-04-26 23:44:36.245101,-10
2024-04-26 23:54:36.245101,33
2024-04-27 00:04:36.245101,3
2024-04-27 00:14:36.245101,5
2024-04-27 00:24:36.245101,35
2024-04-27 00:34:36.245101,-11
2024-04-27 00:44:36.245101,-9
2024-04-27 00:54:36.245101,-14
2024-04-27 01:04:36.245101,20
2024-04-27 01:14:36.245101,17
2024-04-27 01:24:36.245101,35
2024-04-27 01:34:36.245101,38
2024-04-27 01:44:36.245101,39
2024-04-27 01:54:36.245101,35
2024-04-27 02:04:36.245101,-19
2024-04-27 02:14:36.245101,-4
2024-04-27 02:24:36.245101,5
2024-04-27 02:34:36.245101,20
2024-04-27 02:44:36.245101,20
2024-04-27 02:54:36.245101,25
2024-04-27 03:04:36.245101,-18
2024-04-27 03:14:36.245101,-15
2024-04-27 03:24:36.245101,0
2024-04-27 03:34:36.245101,4
2024-04-27 03:44:36.245101,21
2024-04-27 03:54:36.245101,-8
2024-04-27 04:04:36.245101,-19
2024-04-27 04:14:36.245101,8
2024-04-27 04:24:36.245101,1
2024-04-27 04:34:36.245101,18
2024-04-27 04:44:36.245101,-5
2024-04-27 04:54:36.245101,8
2024-04-27 05:04:36.245101,-8
2024-04-27 05:14:36.245101,-19
2024-04-27 05:24:36.245101,10
2024-04-27 05:34:36.245101,-3
2024-04-27 05:44:36.245101,-14
2024-04-27 05:54:36.245101,-12
2024-04-27 06:04:36.245101,12
2024-04-27 06:14:36.245101,15
2024-04-27 06:24:36.245101,19
2024-04-27 06:34:36.245101,13
2024-04-27 06:44:36.245101,21
2024-04-27 06:54:36.245101,-19
2024-04-27 07:04:36.245101,-6
2024-04-27 07:14:36.245101,6
2024-04-27 07:24:36.245101,-6
2024-04-27 07:34:36.245101,2
2024-04-27 07:44:36.245101,-6
2024-04-27 07:54:36.245101,35
2024-04-27 08:04:36.245101,-3
2024-04-27 08:14:36.245101,5
2024-04-27 08:24:36.245101,23
2024-04-27 08:34:36.245101,12
2024-04-27 08:44:36.245101,-3
2024-04-27 08:54:36.245101,20
2024-04-27 09:04:36.245101,29
2024-04-27 09:14:36.245101,35
2024-04-27 09:24:36.245101,19
2024-04-27 09:34:36.245101,-6
2024-04-27 09:44:36.245101,-7
2024-04-27 09:54:36.245101,-6
2024-04-27 10:04:36.245101,19
2024-04-27 10:14:36.245101,6
2024-04-27 10:24:36.245101,-4
2024-04-27 10:34:36.245101,37
2024-04-27 10:44:36.245101,-19
2024-04-27 10:54:36.245101,-13
2024-04-27 11:04:36.245101,33
2024-04-27 11:14:36.245101,40
2024-04-27 11:24:36.245101,32
2024-04-27 11:34:36.245101,-1
2024-04-27 11:44:36.245101,4
2024-04-27 11:54:36.245101,-20
2024-04-27 12:04:36.245101,34
2024-04-27 12:14:36.245101,6
2024-04-27 12:24:36.245101,36
2024-04-27 12:34:36.245101,14
2024-04-27 12:44:36.245101,-8
2024-04-27 12:54:36.245101,6
2024-04-27 13:04:36.245101,37
2024-04-27 13:14:36.245101,25
2024-04-27 13:24:36.245101,26
2024-04-27 13:34:36.245101,-7
2024-04-27 13:44:36.245101,7
2024-04-27 13:54:36.245101,27
2024-04-27 14:04:36.245101,-5
2024-04-27 14:14:36.245101,-20
2024-04-27 14:24:36.245101,6
2024-04-27 14:34:36.245101,-14
2024-04-27 14:44:36.245101,-3
2024-04-27 14:54:36.245101,33
2024-04-27 15:04:36.245101,-5
2024-04-27 15:14:36.245101,-14
2024-04-27 15:24:36.245101,35
2024-04-27 15:34:36.245101,3
2024-04-27 15:44:36.245101,21
2024-04-27 15:54:36.245101,-14
2024-04-27 16:04:36.245101,-6
2024-04-27 16:14:36.245101,2
2024-04-27 16:24:36.245101,18
2024-04-27 16:34:36.245101,10
2024-04-27 16:44:36.245101,-7
2024-04-27 16:54:36.245101,21
2024-04-27 17:04:36.245101,-7
2024-04-27 17:14:36.245101,-5
2024-04-27 17:24:36.245101,27
2024-04-27 17:34:36.245101,-17
2024-04-27 17:44:36.245101,-3
2024-04-27 17:54:36.245101,33
2024-04-27 18:04:36.245101,29
2024-04-27 18:14:36.245101,31
2024-04-27 18:24:36.245101,-20
2024-04-27 18:34:36.245101,-4
2024-04-27 18:44:36.245101,-16
2024-04-27 18:54:36.245101,0
2024-04-27 19:04:36.245101,37
2024-04-27 19:14:36.245101,19
2024-04-27 19:24:36.245101,7
2024-04-27 19:34:36.245101,32
2024-04-27 19:44:36.245101,-14
2024-04-27 19:54:36.245101,4
2024-04-27 20:04:36.245101,-11
2024-04-27 20:14:36.245101,20
2024-04-27 20:24:36.245101,33
2024-04-27 20:34:36.245101,-13
2024-04-27 20:44:36.245101,27
2024-04-27 20:54:36.245101,7
2024-04-27 21:04:36.245101,21
2024-04-27 21:14:36.245101,22
2024-04-27 21:24:36.245101,10
2024-04-27 21:34:36.245101,0
2024-04-27 21:44:36.245101,-9
2024-04-27 21:54:36.245101,27
2024-04-27 22:04:36.245101,10
2024-04-27 22:14:36.245101,18
2024-04-27 22:24:36.245101,5
2024-04-27 22:34:36.245101,37
2024-04-27 22:44:36.245101,39
2024-04-27 22:54:36.245101,36
2024-04-27 23:04:36.245101,-8
2024-04-27 23:14:36.245101,-8
2024-04-27 23:24:36.245101,28
2024-04-27 23:34:36.245101,21
2024-04-27 23:44:36.245101,32
2024-04-27 23:54:36.245101,-14
2024-04-28 00:04:36.245101,24
2024-04-28 00:14:36.245101,3
2024-04-28 00:24:36.245101,8
2024-04-28 00:34:36.245101,3
2024-04-28 00:44:36.245101,7
2024-04-28 00:54:36.245101,31
2024-04-28 01:04:36.245101,23
2024-04-28 01:14:36.245101,2
2024-04-28 01:24:36.245101,-12
2024-04-28 01:34:36.245101,-18
2024-04-28 01:44:36.245101,-13
2024-04-28 01:54:36.245101,-3
2024-04-28 02:04:36.245101,26
2024-04-28 02:14:36.245101,-18
2024-04-28 02:24:36.245101,-14
2024-04-28 02:34:36.245101,38
2024-04-28 02:44:36.245101,40
2024-04-28 02:54:36.245101,19
2024-04-28 03:04:36.245101,16
2024-04-28 03:14:36.245101,-19
2024-04-28 03:24:36.245101,6
2024-04-28 03:34:36.245101,13
2024-04-28 03:44:36.245101,7
2024-04-28 03:54:36.245101,0
2024-04-28 04:04:36.245101,30
2024-04-28 04:14:36.245101,20
2024-04-28 04:24:36.245101,-3
2024-04-28 04:34:36.245101,-16
2024-04-28 04:44:36.245101,-10
2024-04-28 04:54:36.245101,-4
2024-04-28 05:04:36.245101,-18
2024-04-28 05:14:36.245101,35
2024-04-28 05:24:36.245101,39
2024-04-28 05:34:36.245101,26
2024-04-28 05:44:36.245101,-6
2024-04-28 05:54:36.245101,-1
2024-04-28 06:04:36.245101,-18
2024-04-28 06:14:36.245101,29
2024-04-28 06:24:36.245101,-15
2024-04-28 06:34:36.245101,23
2024-04-28 06:44:36.245101,-17
2024-04-28 06:54:36.245101,34
2024-04-28 07:04:36.245101,3
2024-04-28 07:14:36.245101,4
2024-04-28 07:24:36.245101,25
2024-04-28 07:34:36.245101,0
2024-04-28 07:44:36.245101,27
2024-04-28 07:54:36.245101,19
2024-04-28 08:04:36.245101,38
2024-04-28 08:14:36.245101,35
2024-04-28 08:24:36.245101,23
2024-04-28 08:34:36.245101,-18
2024-04-28 08:44:36.245101,1
2024-04-28 08:54:36.245101,-15
2024-04-28 09:04:36.245101,-13
2024-04-28 09:14:36.245101,-6
2024-04-28 09:24:36.245101,35
2024-04-28 09:34:36.245101,7
2024-04-28 09:44:36.245101,18
2024-04-28 09:54:36.245101,4
2024-04-28 10:04:36.245101,8
2024-04-28 10:14:36.245101,10
2024-04-28 10:24:36.245101,14
2024-04-28 10:34:36.245101,8
2024-04-28 10:44:36.245101,10
2024-04-28 10:54:36.245101,25
2024-04-28 11:04:36.245101,-13
2024-04-28 11:14:36.245101,-1
2024-04-28 11:24:36.245101,31
2024-04-28 11:34:36.245101,-20
2024-04-28 11:44:36.245101,-4
2024-04-28 11:54:36.245101,32
2024-04-28 12:04:36.245101,33
2024-04-28 12:14:36.245101,26
2024-04-28 12:24:36.245101,35
2024-04-28 12:34:36.245101,40
2024-04-28 12:44:36.245101,12
2024-04-28 12:54:36.245101,31
2024-04-28 13:04:36.245101,-18
2024-04-28 13:14:36.245101,20
2024-04-28 13:24:36.245101,-10
2024-04-28 13:34:36.245101,37
2024-04-28 13:44:36.245101,6
2024-04-28 13:54:36.245101,14
2024-04-28 14:04:36.245101,4
2024-04-28 14:14:36.245101,36
2024-04-28 14:24:36.245101,-10
2024-04-28 14:34:36.245101,35
2024-04-28 14:44:36.245101,-12
2024-04-28 14:54:36.245101,-5
2024-04-28 15:04:36.245101,-17
2024-04-28 15:14:36.245101,14
2024-04-28 15:24:36.245101,-15
2024-04-28 15:34:36.245101,4
2024-04-28 15:44:36.245101,18
2024-04-28 15:54:36.245101,26
2024-04-28 16:04:36.245101,-13
2024-04-28 16:14:36.245101,-13
2024-04-28 16:24:36.245101,39
2024-04-28 16:34:36.245101,33
2024-04-28 16:44:36.245101,25
2024-04-28 16:54:36.245101,22
2024-04-28 17:04:36.245101,37
2024-04-28 17:14:36.245101,2
2024-04-28 17:24:36.245101,40
2024-04-28 17:34:36.245101,25
2024-04-28 17:44:36.245101,6
2024-04-28 17:54:36.245101,-1
2024-04-28 18:04:36.245101,24
2024-04-28 18:14:36.245101,39
2024-04-28 18:24:36.245101,39
2024-04-28 18:34:36.245101,5
2024-04-28 18:44:36.245101,38
2024-04-28 18:54:36.245101,-9
2024-04-28 19:04:36.245101,29
2024-04-28 19:14:36.245101,31
2024-04-28 19:24:36.245101,38
2024-04-28 19:34:36.245101,-4
2024-04-28 19:44:36.245101,31
2024-04-28 19:54:36.245101,15
2024-04-28 20:04:36.245101,35
2024-04-28 20:14:36.245101,-19
2024-04-28 20:24:36.245101,-9
2024-04-28 20:34:36.245101,21
2024-04-28 20:44:36.245101,21
2024-04-28 20:54:36.245101,-16
2024-04-28 21:04:36.245101,35
2024-04-28 21:14:36.245101,-13
2024-04-28 21:24:36.245101,26
2024-04-28 21:34:36.245101,-17
2024-04-28 21:44:36.245101,40
2024-04-28 21:54:36.245101,21
2024-04-28 22:04:36.245101,8
2024-04-28 22:14:36.245101,-10
2024-04-28 22:24:36.245101,6
2024-04-28 22:34:36.245101,29
2024-04-28 22:44:36.245101,-7
2024-04-28 22:54:36.245101,3
2024-04-28 23:04:36.245101,8
2024-04-28 23:14:36.245101,-12
2024-04-28 23:24:36.245101,10
2024-04-28 23:34:36.245101,36
2024-04-28 23:44:36.245101,19
2024-04-28 23:54:36.245101,-12
2024-04-29 00:04:36.245101,34
2024-04-29 00:14:36.245101,5
2024-04-29 00:24:36.245101,0
2024-04-29 00:34:36.245101,-2
2024-04-29 00:44:36.245101,0
2024-04-29 00:54:36.245101,27
2024-04-29 01:04:36.245101,-10
2024-04-29 01:14:36.245101,2
2024-04-29 01:24:36.245101,-18
2024-04-29 01:34:36.245101,17
2024-04-29 01:44:36.245101,39
2024-04-29 01:54:36.245101,-12
2024-04-29 02:04:36.245101,2
2024-04-29 02:14:36.245101,14
2024-04-29 02:24:36.245101,9
2024-04-29 02:34:36.245101,38
2024-04-29 02:44:36.245101,22
2024-04-29 02:54:36.245101,-1
2024-04-29 03:04:36.245101,-2
2024-04-29 03:14:36.245101,24
2024-04-29 03:24:36.245101,-15
2024-04-29 03:34:36.245101,25
2024-04-29 03:44:36.245101,30
2024-04-29 03:54:36.245101,35
2024-04-29 04:04:36.245101,12
2024-04-29 04:14:36.245101,11
2024-04-29 04:24:36.245101,-12
2024-04-29 04:34:36.245101,5
2024-04-29 04:44:36.245101,-14
2024-04-29 04:54:36.245101,-8
2024-04-29 05:04:36.245101,-5
2024-04-29 05:14:36.245101,31
2024-04-29 05:24:36.245101,26
2024-04-29 05:34:36.245101,7
2024-04-29 05:44:36.245101,17
2024-04-29 05:54:36.245101,-15
2024-04-29 06:04:36.245101,18
2024-04-29 06:14:36.245101,5
2024-04-29 06:24:36.245101,15
2024-04-29 06:34:36.245101,26
2024-04-29 06:44:36.245101,-7
2024-04-29 06:54:36.245101,4
2024-04-29 07:04:36.245101,-18
2024-04-29 07:14:36.245101,36
2024-04-29 07:24:36.245101,-14
2024-04-29 07:34:36.245101,13
2024-04-29 07:44:36.245101,-12
2024-04-29 07:54:36.245101,-11
2024-04-29 08:04:36.245101,24
2024-04-29 08:14:36.245101,5
2024-04-29 08:24:36.245101,28
2024-04-29 08:34:36.245101,31
2024-04-29 08:44:36.245101,33
2024-04-29 08:54:36.245101,0
2024-04-29 09:04:36.245101,18
2024-04-29 09:14:36.245101,27
2024-04-29 09:24:36.245101,-11
2024-04-29 09:34:36.245101,4
2024-04-29 09:44:36.245101,34
2024-04-29 09:54:36.245101,-19
2024-04-29 10:04:36.245101,-9
2024-04-29 10:14:36.245101,4
2024-04-29 10:24:36.245101,-4
2024-04-29 10:34:36.245101,13
2024-04-29 10:44:36.245101,12
2024-04-29 10:54:36.245101,19
2024-04-29 11:04:36.245101,36
2024-04-29 11:14:36.245101,-15
2024-04-29 11:24:36.245101,40
2024-04-29 11:34:36.245101,-11
2024-04-29 11:44:36.245101,11
2024-04-29 11:54:36.245101,-12
2024-04-29 12:04:36.245101,34
2024-04-29 12:14:36.245101,0
2024-04-29 12:24:36.245101,31
2024-04-29 12:34:36.245101,-12
2024-04-29 12:44:36.245101,7
2024-04-29 12:54:36.245101,22
2024-04-29 13:04:36.245101,12
2024-04-29 13:14:36.245101,7
2024-04-29 13:24:36.245101,15
2024-04-29 13:34:36.245101,21
2024-04-29 13:44:36.245101,-4
2024-04-29 13:54:36.245101,9
2024-04-29 14:04:36.245101,37
2024-04-29 14:14:36.245101,-20
2024-04-29 14:24:36.245101,8
2024-04-29 14:34:36.245101,33
2024-04-29 14:44:36.245101,28
2024-04-29 14:54:36.245101,15
2024-04-29 15:04:36.245101,25
2024-04-29 15:14:36.245101,13
2024-04-29 15:24:36.245101,34
2024-04-29 15:34:36.245101,34
2024-04-29 15:44:36.245101,12
2024-04-29 15:54:36.245101,28
2024-04-29 16:04:36.245101,14
2024-04-29 16:14:36.245101,40
2024-04-29 16:24:36.245101,-3
2024-04-29 16:34:36.245101,19
2024-04-29 16:44:36.245101,-16
2024-04-29 16:54:36.245101,-16
2024-04-29 17:04:36.245101,-4
2024-04-29 17:14:36.245101,19
2024-04-29 17:24:36.245101,18
2024-04-29 17:34:36.245101,-6
2024-04-29 17:44:36.245101,19
2024-04-29 17:54:36.245101,-14
2024-04-29 18:04:36.245101,-14
2024-04-29 18:14:36.245101,1
2024-04-29 18:24:36.245101,37
2024-04-29 18:34:36.245101,6
2024-04-29 18:44:36.245101,11
2024-04-29 18:54:36.245101,20
2024-04-29 19:04:36.245101,10
2024-04-29 19:14:36.245101,29
2024-04-29 19:24:36.245101,36
2024-04-29 19:34:36.245101,10
2024-04-29 19:44:36.245101,33
2024-04-29 19:54:36.245101,29
2024-04-29 20:04:36.245101,25
2024-04-29 20:14:36.245101,-18
2024-04-29 20:24:36.245101,-2
2024-04-29 20:34:36.245101,1
2024-04-29 20:44:36.245101,15
2024-04-29 20:54:36.245101,-5
2024-04-29 21:04:36.245101,35
2024-04-29 21:14:36.245101,-9
2024-04-29 21:24:36.245101,0
2024-04-29 21:34:36.245101,-14
2024-04-29 21:44:36.245101,6
2024-04-29 21:54:36.245101,5
2024-04-29 22:04:36.245101,-4
2024-04-29 22:14:36.245101,0
2024-04-29 22:24:36.245101,17
2024-04-29 22:34:36.245101,3
2024-04-29 22:44:36.245101,-12
2024-04-29 22:54:36.245101,12
2024-04-29 23:04:36.245101,-4
2024-04-29 23:14:36.245101,35
2024-04-29 23:24:36.245101,-13
2024-04-29 23:34:36.245101,-2
2024-04-29 23:44:36.245101,12
2024-04-29 23:54:36.245101,-19
2024-04-30 00:04:36.245101,-9
2024-04-30 00:14:36.245101,34
2024-04-30 00:24:36.245101,38
2024-04-30 00:34:36.245101,38
2024-04-30 00:44:36.245101,25
2024-04-30 00:54:36.245101,33
2024-04-30 01:04:36.245101,-17
2024-04-30 01:14:36.245101,-13
2024-04-30 01:24:36.245101,-11
2024-04-30 01:34:36.245101,-15
2024-04-30 01:44:36.245101,11
2024-04-30 01:54:36.245101,22
2024-04-30 02:04:36.245101,7
2024-04-30 02:14:36.245101,37
2024-04-30 02:24:36.245101,-12
2024-04-30 02:34:36.245101,38
2024-04-30 02:44:36.245101,-2
2024-04-30 02:54:36.245101,2
2024-04-30 03:04:36.245101,26
2024-04-30 03:14:36.245101,31
2024-04-30 03:24:36.245101,0
2024-04-30 03:34:36.245101,12
2024-04-30 03:44:36.245101,-14
2024-04-30 03:54:36.245101,39
2024-04-30 04:04:36.245101,22
2024-04-30 04:14:36.245101,31
2024-04-30 04:24:36.245101,-20
2024-04-30 04:34:36.245101,0
2024-04-30 04:44:36.245101,10
2024-04-30 04:54:36.245101,-7
2024-04-30 05:04:36.245101,28
2024-04-30 05:14:36.245101,3
2024-04-30 05:24:36.245101,40
2024-04-30 05:34:36.245101,31
2024-04-30 05:44:36.245101,8
2024-04-30 05:54:36.245101,30
2024-04-30 06:04:36.245101,39
2024-04-30 06:14:36.245101,20
2024-04-30 06:24:36.245101,-4
2024-04-30 06:34:36.245101,4
2024-04-30 06:44:36.245101,5
2024-04-30 06:54:36.245101,28
2024-04-30 07:04:36.245101,8
2024-04-30 07:14:36.245101,-3
2024-04-30 07:24:36.245101,32
2024-04-30 07:34:36.245101,-12
2024-04-30 07:44:36.245101,-15
2024-04-30 07:54:36.245101,-1
2024-04-30 08:04:36.245101,-8
2024-04-30 08:14:36.245101,-17
2024-04-30 08:24:36.245101,1
2024-04-30 08:34:36.245101,13
2024-04-30 08:44:36.245101,17
2024-04-30 08:54:36.245101,20
2024-04-30 09:04:36.245101,-4
2024-04-30 09:14:36.245101,28
2024-04-30 09:24:36.245101,-11
2024-04-30 09:34:36.245101,-9
2024-04-30 09:44:36.245101,22
2024-04-30 09:54:36.245101,-6
2024-04-30 10:04:36.245101,6
2024-04-30 10:14:36.245101,-1
2024-04-30 10:24:36.245101,24
2024-04-30 10:34:36.245101,7
2024-04-30 10:44:36.245101,-18
2024-04-30 10:54:36.245101,3
2024-04-30 11:04:36.245101,-2
2024-04-30 11:14:36.245101,30
2024-04-30 11:24:36.245101,7
2024-04-30 11:34:36.245101,-14
2024-04-30 11:44:36.245101,-12
2024-04-30 11:54:36.245101,10
2024-04-30 12:04:36.245101,11
2024-04-30 12:14:36.245101,19
2024-04-30 12:24:36.245101,-8
2024-04-30 12:34:36.245101,-10
2024-04-30 12:44:36.245101,25
2024-04-30 12:54:36.245101,-4
2024-04-30 13:04:36.245101,21
2024-04-30 13:14:36.245101,-19
2024-04-30 13:24:36.245101,39
2024-04-30 13:34:36.245101,35
2024-04-30 13:44:36.245101,28
2024-04-30 13:54:36.245101,-10
2024-04-30 14:04:36.245101,27
2024-04-30 14:14:36.245101,-8
2024-04-30 14:24:36.245101,-8
2024-04-30 14:34:36.245101,-12
2024-04-30 14:44:36.245101,-12
2024-04-30 14:54:36.245101,-4
2024-04-30 15:04:36.245101,-16
2024-04-30 15:14:36.245101,35
2024-04-30 15:24:36.245101,24
2024-04-30 15:34:36.245101,-15
2024-04-30 15:44:36.245101,34
2024-04-30 15:54:36.245101,10
2024-04-30 16:04:36.245101,-2
2024-04-30 16:14:36.245101,10
2024-04-30 16:24:36.245101,38
2024-04-30 16:34:36.245101,-14
2024-04-30 16:44:36.245101,28
2024-04-30 16:54:36.245101,29
2024-04-30 17:04:36.245101,18
2024-04-30 17:14:36.245101,-7
2024-04-30 17:24:36.245101,23
2024-04-30 17:34:36.245101,20
2024-04-30 17:44:36.245101,-6
2024-04-30 17:54:36.245101,6
2024-04-30 18:04:36.245101,-5
2024-04-30 18:14:36.245101,-12
2024-04-30 18:24:36.245101,21
2024-04-30 18:34:36.245101,5
2024-04-30 18:44:36.245101,-1
2024-04-30 18:54:36.245101,32
2024-04-30 19:04:36.245101,-18
2024-04-30 19:14:36.245101,19
2024-04-30 19:24:36.245101,16
2024-04-30 19:34:36.245101,-14
2024-04-30 19:44:36.245101,38
2024-04-30 19:54:36.245101,33
2024-04-30 20:04:36.245101,38
2024-04-30 20:14:36.245101,27
2024-04-30 20:24:36.245101,24
2024-04-30 20:34:36.245101,6
2024-04-30 20:44:36.245101,-7
2024-04-30 20:54:36.245101,13
2024-04-30 21:04:36.245101,38
2024-04-30 21:14:36.245101,-10
2024-04-30 21:24:36.245101,-20
2024-04-30 21:34:36.245101,23
2024-04-30 21:44:36.245101,19
2024-04-30 21:54:36.245101,18
2024-04-30 22:04:36.245101,13
2024-04-30 22:14:36.245101,26
2024-04-30 22:24:36.245101,19
2024-04-30 22:34:36.245101,-14
2024-04-30 22:44:36.245101,27
2024-04-30 22:54:36.245101,7
2024-04-30 23:04:36.245101,38
2024-04-30 23:14:36.245101,-14
2024-04-30 23:24:36.245101,16
2024-04-30 23:34:36.245101,-5
2024-04-30 23:44:36.245101,-6
2024-04-30 23:54:36.245101,19
2024-05-01 00:04:36.245101,36
2024-05-01 00:14:36.245101,-12
2024-05-01 00:24:36.245101,2
2024-05-01 00:34:36.245101,-9
2024-05-01 00:44:36.245101,23
2024-05-01 00:54:36.245101,-3
2024-05-01 01:04:36.245101,2
2024-05-01 01:14:36.245101,37
2024-05-01 01:24:36.245101,7
2024-05-01 01:34:36.245101,30
2024-05-01 01:44:36.245101,-13
2024-05-01 01:54:36.245101,5
2024-05-01 02:04:36.245101,-16
2024-05-01 02:14:36.245101,9
2024-05-01 02:24:36.245101,-4
2024-05-01 02:34:36.245101,-8
2024-05-01 02:44:36.245101,-15
2024-05-01 02:54:36.245101,14
2024-05-01 03:04:36.245101,14
2024-05-01 03:14:36.245101,37
2024-05-01 03:24:36.245101,-5
2024-05-01 03:34:36.245101,2
2024-05-01 03:44:36.245101,-1
2024-05-01 03:54:36.245101,30
2024-05-01 04:04:36.245101,-5
2024-05-01 04:14:36.245101,31
2024-05-01 04:24:36.245101,-12
2024-05-01 04:34:36.245101,30
2024-05-01 04:44:36.245101,30
2024-05-01 04:54:36.245101,23
2024-05-01 05:04:36.245101,-14
2024-05-01 05:14:36.245101,-1
2024-05-01 05:24:36.245101,17
2024-05-01 05:34:36.245101,37
2024-05-01 05:44:36.245101,15
2024-05-01 05:54:36.245101,36
2024-05-01 06:04:36.245101,4
2024-05-01 06:14:36.245101,8
2024-05-01 06:24:36.245101,-12
2024-05-01 06:34:36.245101,29
2024-05-01 06:44:36.245101,11
2024-05-01 06:54:36.245101,31
2024-05-01 07:04:36.245101,30
2024-05-01 07:14:36.245101,33
2024-05-01 07:24:36.245101,25
2024-05-01 07:34:36.245101,24
2024-05-01 07:44:36.245101,6
2024-05-01 07:54:36.245101,22
2024-05-01 08:04:36.245101,28
2024-05-01 08:14:36.245101,20
2024-05-01 08:24:36.245101,-16
2024-05-01 08:34:36.245101,-8
2024-05-01 08:44:36.245101,-15
2024-05-01 08:54:36.245101,40
2024-05-01 09:04:36.245101,20
2024-05-01 09:14:36.245101,4
2024-05-01 09:24:36.245101,-10
2024-05-01 09:34:36.245101,-8
2024-05-01 09:44:36.245101,6
2024-05-01 09:54:36.245101,0
2024-05-01 10:04:36.245101,22
2024-05-01 10:14:36.245101,36
2024-05-01 10:24:36.245101,-6
2024-05-01 10:34:36.245101,-12
2024-05-01 10:44:36.245101,22
2024-05-01 10:54:36.245101,36
2024-05-01 11:04:36.245101,20
2024-05-01 11:14:36.245101,27
2024-05-01 11:24:36.245101,19
2024-05-01 11:34:36.245101,5
2024-05-01 11:44:36.245101,-4
2024-05-01 11:54:36.245101,-9
2024-05-01 12:04:36.245101,34
2024-05-01 12:14:36.245101,-12
2024-05-01 12:24:36.245101,-20
2024-05-01 12:34:36.245101,25
2024-05-01 12:44:36.245101,20
2024-05-01 12:54:36.245101,-8
2024-05-01 13:04:36.245101,11
2024-05-01 13:14:36.245101,-16
2024-05-01 13:24:36.245101,-17
2024-05-01 13:34:36.245101,22
2024-05-01 13:44:36.245101,-14
2024-05-01 13:54:36.245101,-13
2024-05-01 14:04:36.245101,18
2024-05-01 14:14:36.245101,31
2024-05-01 14:24:36.245101,8
2024-05-01 14:34:36.245101,3
2024-05-01 14:44:36.245101,-9
2024-05-01 14:54:36.245101,-18
2024-05-01 15:04:36.245101,17
2024-05-01 15:14:36.245101,-6
2024-05-01 15:24:36.245101,7
2024-05-01 15:34:36.245101,32
2024-05-01 15:44:36.245101,18
2024-05-01 15:54:36.245101,37
2024-05-01 16:04:36.245101,35
2024-05-01 16:14:36.245101,2
2024-05-01 16:24:36.245101,-5
2024-05-01 16:34:36.245101,20
2024-05-01 16:44:36.245101,-10
2024-05-01 16:54:36.245101,-6
2024-05-01 17:04:36.245101,-20
2024-05-01 17:14:36.245101,7
2024-05-01 17:24:36.245101,7
2024-05-01 17:34:36.245101,20
2024-05-01 17:44:36.245101,23
2024-05-01 17:54:36.245101,-6
2024-05-01 18:04:36.245101,-11
2024-05-01 18:14:36.245101,38
2024-05-01 18:24:36.245101,20
2024-05-01 18:34:36.245101,27
2024-05-01 18:44:36.245101,-1
2024-05-01 18:54:36.245101,-18
2024-05-01 19:04:36.245101,14
2024-05-01 19:14:36.245101,33
2024-05-01 19:24:36.245101,34
2024-05-01 19:34:36.245101,16
2024-05-01 19:44:36.245101,13
2024-05-01 19:54:36.245101,-14
2024-05-01 20:04:36.245101,-15
2024-05-01 20:14:36.245101,37
2024-05-01 20:24:36.245101,-14
2024-05-01 20:34:36.245101,4
2024-05-01 20:44:36.245101,16
2024-05-01 20:54:36.245101,9
2024-05-01 21:04:36.245101,-12
2024-05-01 21:14:36.245101,-19
2024-05-01 21:24:36.245101,18
2024-05-01 21:34:36.245101,8
2024-05-01 21:44:36.245101,27
2024-05-01 21:54:36.245101,22
2024-05-01 22:04:36.245101,22
2024-05-01 22:14:36.245101,-7
2024-05-01 22:24:36.245101,-14
2024-05-01 22:34:36.245101,33
2024-05-01 22:44:36.245101,10
2024-05-01 22:54:36.245101,39
2024-05-01 23:04:36.245101,-18
2024-05-01 23:14:36.245101,27
2024-05-01 23:24:36.245101,-9
2024-05-01 23:34:36.245101,-16
2024-05-01 23:44:36.245101,34
2024-05-01 23:54:36.245101,8
2024-05-02 00:04:36.245101,30
2024-05-02 00:14:36.245101,-17
2024-05-02 00:24:36.245101,-18
2024-05-02 00:34:36.245101,28
2024-05-02 00:44:36.245101,21
2024-05-02 00:54:36.245101,28
2024-05-02 01:04:36.245101,17
2024-05-02 01:14:36.245101,-14
2024-05-02 01:24:36.245101,32
2024-05-02 01:34:36.245101,14
2024-05-02 01:44:36.245101,-20
2024-05-02 01:54:36.245101,21
2024-05-02 02:04:36.245101,29
2024-05-02 02:14:36.245101,-12
2024-05-02 02:24:36.245101,-10
2024-05-02 02:34:36.245101,-4
